Delivery Market Name,Campaign,Channel,Date,Com sent,with success,Nb of Opening,Nb of Clicks,Transactions generated,Turnover,Turnover Online,Turnover Offline,Nb of Items Bought
France,Delivery_Refill,Email,2020-02-12 00:00:00,172,170,66,8,,,,,
France,Delivery_Refill,Email,2020-02-17 00:00:00,238,237,107,13,,,,,
France,Delivery_Refill,Email,2020-02-18 00:00:00,168,166,62,6,,,,,
France,Delivery_Refill,Email,2020-02-25 00:00:00,156,156,78,11,,,,,
France,Delivery_Refill,Email,2020-03-24 00:00:00,112,110,51,9,,,,,
France,Delivery_Refill,Email,2020-03-26 00:00:00,127,126,52,8,,,,,
France,Delivery_Refill,Email,2020-03-29 00:00:00,102,102,46,7,,,,,
France,Delivery_Refill,Email,2020-03-30 00:00:00,88,87,38,5,,,,,
France,Delivery_Refill,Email,2020-03-31 00:00:00,83,83,41,3,,,,,
France,Delivery_Refill,Email,2020-04-01 00:00:00,116,115,50,7,,,,,
France,Delivery_Refill,Email,2020-04-02 00:00:00,119,118,42,4,,,,,
France,Delivery_Refill,Email,2020-04-04 00:00:00,70,69,19,0,,,,,
France,Delivery_Refill,Email,2020-04-05 00:00:00,74,73,38,3,,,,,
France,Delivery_Refill,Email,2020-04-06 00:00:00,78,78,35,4,,,,,
France,Delivery_Refill,Email,2020-04-07 00:00:00,76,76,31,2,,,,,
France,Delivery_Refill,Email,2020-04-08 00:00:00,128,128,68,6,,,,,
France,Delivery_Refill,Email,2020-04-10 00:00:00,78,78,31,10,,,,,
France,Delivery_Refill,Email,2020-04-11 00:00:00,104,103,46,6,,,,,
France,Delivery_Refill,Email,2020-04-15 00:00:00,332,330,140,18,,,,,
France,Delivery_Refill,Email,2020-05-19 00:00:00,7,7,4,0,,,,,
France,Delivery_Refill,Email,2020-05-20 00:00:00,2,1,1,1,,,,,
France,Delivery_Refill,Email,2020-05-21 00:00:00,3,3,0,0,,,,,
France,Delivery_Refill,Email,2020-05-22 00:00:00,1,1,1,1,,,,,
France,Delivery_Refill,Email,2020-05-24 00:00:00,1,1,0,0,,,,,
France,Delivery_Refill,Email,2020-05-26 00:00:00,1,1,1,0,,,,,
France,Delivery_Refill,Email,2020-05-29 00:00:00,1,1,0,0,,,,,
France,Delivery_Refill,Email,2020-05-30 00:00:00,1,1,1,0,,,,,
France,Delivery_Refill,Email,2020-05-31 00:00:00,1,1,1,0,,,,,
France,Delivery_Refill,Email,2020-06-01 00:00:00,1,0,0,0,,,,,
France,Delivery_Refill,Email,2020-06-03 00:00:00,62,62,39,5,,,,,
France,Delivery_Refill,Email,2020-06-04 00:00:00,70,68,38,4,,,,,
France,Delivery_Refill,Email,2020-06-06 00:00:00,40,40,17,0,,,,,
France,Delivery_Refill,Email,2020-06-08 00:00:00,71,70,28,4,,,,,
France,Delivery_Refill,Email,2020-06-09 00:00:00,44,44,20,0,,,,,
France,Delivery_Refill,Email,2020-06-10 00:00:00,34,34,17,0,,,,,
France,Delivery_Refill,Email,2020-06-11 00:00:00,46,45,23,5,,,,,
France,Delivery_Refill,Email,2020-06-12 00:00:00,34,34,20,2,,,,,
France,Delivery_Refill,Email,2020-06-14 00:00:00,39,39,22,5,,,,,
France,Delivery_Refill,Email,2020-06-16 00:00:00,40,40,24,7,,,,,
France,Delivery_Refill,Email,2020-06-17 00:00:00,29,29,16,2,,,,,
France,Delivery_Refill,Email,2020-06-19 00:00:00,30,30,12,0,,,,,
France,Delivery_Refill,Email,2020-06-21 00:00:00,31,31,11,3,,,,,
France,Delivery_Refill,Email,2020-06-22 00:00:00,37,36,18,2,,,,,
France,Delivery_Refill,Email,2020-06-23 00:00:00,33,33,15,3,,,,,
France,Delivery_Refill,Email,2020-06-27 00:00:00,54,54,28,5,,,,,
France,Delivery_Refill,Email,2020-06-28 00:00:00,55,55,26,3,,,,,
France,Delivery_Refill,Email,2020-06-30 00:00:00,39,38,20,6,,,,,
France,Delivery_Refill,Email,2020-07-02 00:00:00,59,59,29,3,,,,,
France,Delivery_Refill,Email,2020-07-04 00:00:00,45,45,29,7,,,,,
France,Delivery_Refill,Email,2020-07-05 00:00:00,43,43,28,4,,,,,
France,Delivery_Refill,Email,2020-07-06 00:00:00,36,36,16,2,,,,,
France,Delivery_Refill,Email,2020-07-08 00:00:00,37,37,22,1,,,,,
France,Delivery_Refill,Email,2020-07-11 00:00:00,89,89,37,3,,,,,
France,Delivery_Refill,Email,2020-07-12 00:00:00,66,66,35,4,,,,,
France,Delivery_Refill,Email,2020-07-13 00:00:00,66,66,22,5,,,,,
France,Delivery_Refill,Email,2020-07-14 00:00:00,65,65,29,3,,,,,
France,Delivery_Refill,Email,2020-07-15 00:00:00,69,69,32,4,,,,,
France,Delivery_Refill,Email,2020-07-17 00:00:00,36,36,17,0,,,,,
France,Delivery_Refill,Email,2020-07-18 00:00:00,53,53,18,1,,,,,
France,Delivery_Refill,Email,2020-07-22 00:00:00,96,96,49,6,,,,,
France,Delivery_Refill,Email,2020-07-25 00:00:00,61,61,30,4,,,,,
France,Delivery_Refill,Email,2020-08-01 00:00:00,82,82,41,8,,,,,
France,Delivery_Refill,Email,2020-08-03 00:00:00,106,105,48,10,,,,,
France,Delivery_Refill,Email,2020-08-05 00:00:00,133,133,56,8,,,,,
France,Delivery_Refill,Email,2020-08-06 00:00:00,172,172,64,6,,,,,
France,Delivery_Refill,Email,2020-08-07 00:00:00,80,80,37,5,,,,,
France,Delivery_Refill,Email,2020-08-09 00:00:00,82,82,31,8,,,,,
France,Delivery_Refill,Email,2020-08-12 00:00:00,105,104,37,3,,,,,
France,Delivery_Refill,Email,2020-08-19 00:00:00,122,122,54,8,,,,,
France,Delivery_Refill,Email,2020-08-21 00:00:00,104,104,37,5,,,,,
France,Delivery_Refill,Email,2020-08-22 00:00:00,77,77,36,6,,,,,
France,Delivery_Refill,Email,2020-08-23 00:00:00,88,88,45,9,,,,,
France,Delivery_Refill,Email,2020-08-25 00:00:00,61,61,29,3,,,,,
France,Delivery_Refill,Email,2020-08-28 00:00:00,85,84,43,7,,,,,
France,Delivery_Refill,Email,2020-08-29 00:00:00,78,77,31,4,,,,,
France,Delivery_Refill,Email,2020-08-30 00:00:00,122,121,48,11,,,,,
France,Delivery_Refill,Email,2020-08-31 00:00:00,148,148,62,7,,,,,
France,Delivery_Refill,Email,2020-09-01 00:00:00,87,87,36,5,,,,,
France,Delivery_Refill,Email,2020-09-03 00:00:00,88,88,39,1,,,,,
France,Delivery_Refill,Email,2020-09-05 00:00:00,109,106,45,8,,,,,
France,Delivery_Refill,Email,2020-09-06 00:00:00,102,101,45,6,,,,,
France,Delivery_Refill,Email,2020-09-07 00:00:00,114,113,55,5,,,,,
France,Delivery_Refill,Email,2020-09-12 00:00:00,79,78,35,10,,,,,
France,Delivery_Relance_Echantillons,Email,2020-01-01 00:00:00,23,23,11,2,,,,,
France,Delivery_Relance_Echantillons,Email,2020-01-02 00:00:00,17,17,9,0,,,,,
France,Delivery_Relance_Echantillons,Email,2020-01-04 00:00:00,17,17,14,3,,,,,
France,Delivery_Relance_Echantillons,Email,2020-01-05 00:00:00,10,10,7,1,,,,,
France,Delivery_Relance_Echantillons,Email,2020-01-06 00:00:00,5,5,4,1,,,,,
France,Delivery_Relance_Echantillons,Email,2020-01-07 00:00:00,9,9,2,0,,,,,
France,Delivery_Relance_Echantillons,Email,2020-01-08 00:00:00,7,7,5,2,,,,,
France,Delivery_Relance_Echantillons,Email,2020-01-09 00:00:00,4,4,2,0,,,,,
France,Delivery_Relance_Echantillons,Email,2020-01-11 00:00:00,7,7,6,0,,,,,
France,Delivery_Relance_Echantillons,Email,2020-01-12 00:00:00,7,7,4,2,,,,,
France,Delivery_Relance_Echantillons,Email,2020-01-13 00:00:00,11,11,8,1,,,,,
France,Delivery_Relance_Echantillons,Email,2020-01-14 00:00:00,4,4,3,0,,,,,
France,Delivery_Relance_Echantillons,Email,2020-01-15 00:00:00,2,2,0,0,,,,,
France,Delivery_Relance_Echantillons,Email,2020-01-16 00:00:00,6,6,3,0,,,,,
France,Delivery_Relance_Echantillons,Email,2020-01-18 00:00:00,5,5,4,0,,,,,
France,Delivery_Relance_Echantillons,Email,2020-01-19 00:00:00,8,8,7,1,,,,,
France,Delivery_Relance_Echantillons,Email,2020-01-20 00:00:00,10,10,5,0,,,,,
France,Delivery_Relance_Echantillons,Email,2020-01-21 00:00:00,5,5,4,1,,,,,
France,Delivery_Relance_Echantillons,Email,2020-01-22 00:00:00,5,5,4,0,,,,,
France,Delivery_Relance_Echantillons,Email,2020-01-23 00:00:00,2,2,1,0,,,,,
France,Delivery_Relance_Echantillons,Email,2020-01-24 00:00:00,7,7,2,0,,,,,
France,Delivery_Relance_Echantillons,Email,2020-01-25 00:00:00,9,9,3,0,,,,,
France,Delivery_Relance_Echantillons,Email,2020-01-26 00:00:00,11,11,8,0,,,,,
France,Delivery_Relance_Echantillons,Email,2020-01-28 00:00:00,16,16,12,1,,,,,
France,Delivery_Relance_Echantillons,Email,2020-01-29 00:00:00,6,6,4,1,,,,,
France,Delivery_Relance_Echantillons,Email,2020-01-30 00:00:00,8,8,5,0,,,,,
France,Delivery_Relance_Echantillons,Email,2020-02-01 00:00:00,9,9,7,0,,,,,
France,Delivery_Relance_Echantillons,Email,2020-02-02 00:00:00,5,5,4,0,,,,,
France,Delivery_Relance_Echantillons,Email,2020-02-04 00:00:00,4,4,2,0,,,,,
France,Delivery_Relance_Echantillons,Email,2020-02-05 00:00:00,2,2,2,0,,,,,
France,Delivery_Relance_Echantillons,Email,2020-02-07 00:00:00,11,11,8,1,,,,,
France,Delivery_Relance_Echantillons,Email,2020-02-09 00:00:00,5,5,2,0,,,,,
France,Delivery_Relance_Echantillons,Email,2020-02-11 00:00:00,9,9,7,0,,,,,
France,Delivery_Relance_Echantillons,Email,2020-02-12 00:00:00,14,14,12,1,,,,,
France,Delivery_Relance_Echantillons,Email,2020-02-13 00:00:00,7,7,4,0,,,,,
France,Delivery_Relance_Echantillons,Email,2020-02-14 00:00:00,8,8,4,0,,,,,
France,Delivery_Relance_Echantillons,Email,2020-02-16 00:00:00,6,6,3,1,,,,,
France,Delivery_Relance_Echantillons,Email,2020-02-17 00:00:00,3,3,2,1,,,,,
France,Delivery_Relance_Echantillons,Email,2020-02-18 00:00:00,6,6,2,1,,,,,
France,Delivery_Relance_Echantillons,Email,2020-02-19 00:00:00,7,7,3,1,,,,,
France,Delivery_Relance_Echantillons,Email,2020-02-20 00:00:00,7,7,6,1,,,,,
France,Delivery_Relance_Echantillons,Email,2020-02-21 00:00:00,8,8,4,0,,,,,
France,Delivery_Relance_Echantillons,Email,2020-02-22 00:00:00,11,11,4,0,,,,,
France,Delivery_Relance_Echantillons,Email,2020-02-23 00:00:00,8,8,6,0,,,,,
France,Delivery_Relance_Echantillons,Email,2020-02-24 00:00:00,33,33,21,2,,,,,
France,Delivery_Relance_Echantillons,Email,2020-02-25 00:00:00,18,18,10,0,,,,,
France,Delivery_Relance_Echantillons,Email,2020-02-26 00:00:00,10,10,5,0,,,,,
France,Delivery_Relance_Echantillons,Email,2020-02-27 00:00:00,9,9,7,1,,,,,
France,Delivery_Relance_Echantillons,Email,2020-02-28 00:00:00,9,9,3,0,,,,,
France,Delivery_Relance_Echantillons,Email,2020-03-25 00:00:00,19,19,13,1,,,,,
France,Delivery_Relance_Echantillons,Email,2020-03-26 00:00:00,8,8,5,1,,,,,
France,Delivery_Relance_Echantillons,Email,2020-03-27 00:00:00,15,15,8,1,,,,,
France,Delivery_Relance_Echantillons,Email,2020-03-28 00:00:00,9,9,6,0,,,,,
France,Delivery_Relance_Echantillons,Email,2020-03-30 00:00:00,7,6,4,0,,,,,
France,Delivery_Relance_Echantillons,Email,2020-03-31 00:00:00,5,5,3,0,,,,,
France,Delivery_Relance_Echantillons,Email,2020-04-01 00:00:00,2,2,1,0,,,,,
France,Delivery_Relance_Echantillons,Email,2020-04-02 00:00:00,15,15,6,0,,,,,
France,Delivery_Relance_Echantillons,Email,2020-04-03 00:00:00,13,13,10,1,,,,,
France,Delivery_Relance_Echantillons,Email,2020-04-04 00:00:00,6,6,2,0,,,,,
France,Delivery_Relance_Echantillons,Email,2020-04-05 00:00:00,12,12,9,0,,,,,
France,Delivery_Relance_Echantillons,Email,2020-04-06 00:00:00,5,5,3,1,,,,,
France,Delivery_Relance_Echantillons,Email,2020-04-07 00:00:00,13,13,9,0,,,,,
France,Delivery_Relance_Echantillons,Email,2020-04-08 00:00:00,11,11,6,1,,,,,
France,Delivery_Relance_Echantillons,Email,2020-04-10 00:00:00,14,14,8,1,,,,,
France,Delivery_Relance_Echantillons,Email,2020-04-11 00:00:00,14,13,8,2,,,,,
France,Delivery_Relance_Echantillons,Email,2020-04-12 00:00:00,5,5,5,0,,,,,
France,Delivery_Relance_Echantillons,Email,2020-04-13 00:00:00,9,9,3,2,,,,,
France,Delivery_Relance_Echantillons,Email,2020-04-17 00:00:00,20,20,8,0,,,,,
France,Delivery_Relance_Echantillons,Email,2020-05-19 00:00:00,22,22,13,2,,,,,
France,Delivery_Relance_Echantillons,Email,2020-05-20 00:00:00,48,48,29,7,,,,,
France,Delivery_Relance_Echantillons,Email,2020-05-21 00:00:00,18,17,11,1,,,,,
France,Delivery_Relance_Echantillons,Email,2020-05-22 00:00:00,18,18,8,2,,,,,
France,Delivery_Relance_Echantillons,Email,2020-05-23 00:00:00,17,17,9,2,,,,,
France,Delivery_Relance_Echantillons,Email,2020-05-25 00:00:00,12,12,6,0,,,,,
France,Delivery_Relance_Echantillons,Email,2020-05-26 00:00:00,16,16,11,0,,,,,
France,Delivery_Relance_Echantillons,Email,2020-05-29 00:00:00,12,12,8,0,,,,,
France,Delivery_Relance_Echantillons,Email,2020-05-30 00:00:00,9,9,4,0,,,,,
France,Delivery_Relance_Echantillons,Email,2020-05-31 00:00:00,10,9,8,0,,,,,
France,Delivery_Relance_Echantillons,Email,2020-06-01 00:00:00,8,8,3,0,,,,,
France,Delivery_Relance_Echantillons,Email,2020-06-02 00:00:00,4,4,3,0,,,,,
France,Delivery_Relance_Echantillons,Email,2020-06-03 00:00:00,9,9,7,1,,,,,
France,Delivery_Relance_Echantillons,Email,2020-06-04 00:00:00,17,17,13,2,,,,,
France,Delivery_Relance_Echantillons,Email,2020-06-05 00:00:00,15,15,10,1,,,,,
France,Delivery_Relance_Echantillons,Email,2020-06-06 00:00:00,12,12,6,0,,,,,
France,Delivery_Relance_Echantillons,Email,2020-06-07 00:00:00,18,18,13,1,,,,,
France,Delivery_Relance_Echantillons,Email,2020-06-08 00:00:00,5,5,3,0,,,,,
France,Delivery_Relance_Echantillons,Email,2020-06-09 00:00:00,8,8,6,1,,,,,
France,Delivery_Relance_Echantillons,Email,2020-06-10 00:00:00,11,11,8,0,,,,,
France,Delivery_Relance_Echantillons,Email,2020-06-11 00:00:00,9,9,5,1,,,,,
France,Delivery_Relance_Echantillons,Email,2020-06-12 00:00:00,48,48,26,3,,,,,
France,Delivery_Relance_Echantillons,Email,2020-06-13 00:00:00,12,12,6,0,,,,,
France,Delivery_Relance_Echantillons,Email,2020-06-14 00:00:00,9,9,4,0,,,,,
France,Delivery_Relance_Echantillons,Email,2020-06-15 00:00:00,10,10,8,1,,,,,
France,Delivery_Relance_Echantillons,Email,2020-06-16 00:00:00,8,8,6,0,,,,,
France,Delivery_Relance_Echantillons,Email,2020-06-17 00:00:00,8,8,6,1,,,,,
France,Delivery_Relance_Echantillons,Email,2020-06-19 00:00:00,14,13,8,1,,,,,
France,Delivery_Relance_Echantillons,Email,2020-06-20 00:00:00,6,6,5,0,,,,,
France,Delivery_Relance_Echantillons,Email,2020-06-21 00:00:00,9,9,5,1,,,,,
France,Delivery_Relance_Echantillons,Email,2020-06-22 00:00:00,33,33,26,0,,,,,
France,Delivery_Relance_Echantillons,Email,2020-06-23 00:00:00,13,13,6,0,,,,,
France,Delivery_Relance_Echantillons,Email,2020-06-24 00:00:00,17,17,15,3,,,,,
France,Delivery_Relance_Echantillons,Email,2020-06-25 00:00:00,7,7,3,0,,,,,
France,Delivery_Relance_Echantillons,Email,2020-06-26 00:00:00,8,7,5,0,,,,,
France,Delivery_Relance_Echantillons,Email,2020-06-27 00:00:00,6,6,2,1,,,,,
France,Delivery_Relance_Echantillons,Email,2020-06-28 00:00:00,8,8,4,1,,,,,
France,Delivery_Relance_Echantillons,Email,2020-06-29 00:00:00,8,8,5,1,,,,,
France,Delivery_Relance_Echantillons,Email,2020-06-30 00:00:00,7,7,5,3,,,,,
France,Delivery_Relance_Echantillons,Email,2020-07-01 00:00:00,4,4,2,0,,,,,
France,Delivery_Relance_Echantillons,Email,2020-07-02 00:00:00,6,6,3,0,,,,,
France,Delivery_Relance_Echantillons,Email,2020-07-03 00:00:00,7,7,3,0,,,,,
France,Delivery_Relance_Echantillons,Email,2020-07-04 00:00:00,10,10,4,0,,,,,
France,Delivery_Relance_Echantillons,Email,2020-07-05 00:00:00,4,4,2,0,,,,,
France,Delivery_Relance_Echantillons,Email,2020-07-07 00:00:00,27,27,18,3,,,,,
France,Delivery_Relance_Echantillons,Email,2020-07-08 00:00:00,5,5,2,0,,,,,
France,Delivery_Relance_Echantillons,Email,2020-07-09 00:00:00,9,9,7,1,,,,,
France,Delivery_Relance_Echantillons,Email,2020-07-10 00:00:00,15,15,10,1,,,,,
France,Delivery_Relance_Echantillons,Email,2020-07-11 00:00:00,9,9,5,0,,,,,
France,Delivery_Relance_Echantillons,Email,2020-07-12 00:00:00,13,13,9,0,,,,,
France,Delivery_Relance_Echantillons,Email,2020-07-13 00:00:00,9,9,7,1,,,,,
France,Delivery_Relance_Echantillons,Email,2020-07-14 00:00:00,8,8,4,0,,,,,
France,Delivery_Relance_Echantillons,Email,2020-07-15 00:00:00,9,9,3,0,,,,,
France,Delivery_Relance_Echantillons,Email,2020-07-17 00:00:00,12,12,6,2,,,,,
France,Delivery_Relance_Echantillons,Email,2020-07-18 00:00:00,2,2,2,0,,,,,
France,Delivery_Relance_Echantillons,Email,2020-07-19 00:00:00,1,1,0,0,,,,,
France,Delivery_Relance_Echantillons,Email,2020-07-20 00:00:00,2,2,1,0,,,,,
France,Delivery_Relance_Echantillons,Email,2020-07-21 00:00:00,1,1,1,0,,,,,
France,Delivery_Relance_Echantillons,Email,2020-07-22 00:00:00,3,3,1,0,,,,,
France,Delivery_Relance_Echantillons,Email,2020-07-23 00:00:00,3,3,3,0,,,,,
France,Delivery_Relance_Echantillons,Email,2020-07-24 00:00:00,1,1,1,0,,,,,
France,Delivery_Relance_Echantillons,Email,2020-07-26 00:00:00,2,2,0,0,,,,,
France,Delivery_Relance_Echantillons,Email,2020-07-27 00:00:00,4,4,4,0,,,,,
France,Delivery_Relance_Echantillons,Email,2020-07-28 00:00:00,1,1,0,0,,,,,
France,Delivery_Relance_Echantillons,Email,2020-07-29 00:00:00,1,1,1,0,,,,,
France,Delivery_Relance_Echantillons,Email,2020-07-30 00:00:00,1,1,1,1,,,,,
France,Delivery_Relance_Echantillons,Email,2020-07-31 00:00:00,6,6,3,0,,,,,
France,Delivery_Relance_Echantillons,Email,2020-08-01 00:00:00,4,4,1,0,,,,,
France,Delivery_Relance_Echantillons,Email,2020-08-02 00:00:00,2,2,0,0,,,,,
France,Delivery_Relance_Echantillons,Email,2020-08-03 00:00:00,2,2,0,0,,,,,
France,Delivery_Relance_Echantillons,Email,2020-08-04 00:00:00,3,3,2,0,,,,,
France,Delivery_Relance_Echantillons,Email,2020-08-05 00:00:00,5,5,2,0,,,,,
France,Delivery_Relance_Echantillons,Email,2020-08-06 00:00:00,3,3,2,0,,,,,
France,Delivery_Relance_Echantillons,Email,2020-08-07 00:00:00,8,8,6,1,,,,,
France,Delivery_Relance_Echantillons,Email,2020-08-08 00:00:00,5,5,4,0,,,,,
France,Delivery_Relance_Echantillons,Email,2020-08-09 00:00:00,6,6,6,2,,,,,
France,Delivery_Relance_Echantillons,Email,2020-08-10 00:00:00,3,3,1,0,,,,,
France,Delivery_Relance_Echantillons,Email,2020-08-11 00:00:00,10,10,7,2,,,,,
France,Delivery_Relance_Echantillons,Email,2020-08-12 00:00:00,6,6,5,0,,,,,
France,Delivery_Relance_Echantillons,Email,2020-08-13 00:00:00,13,13,8,0,,,,,
France,Delivery_Relance_Echantillons,Email,2020-08-14 00:00:00,3,3,2,0,,,,,
France,Delivery_Relance_Echantillons,Email,2020-08-15 00:00:00,5,5,3,1,,,,,
France,Delivery_Relance_Echantillons,Email,2020-08-16 00:00:00,13,13,12,3,,,,,
France,Delivery_Relance_Echantillons,Email,2020-08-17 00:00:00,7,7,4,0,,,,,
France,Delivery_Relance_Echantillons,Email,2020-08-18 00:00:00,28,28,18,3,,,,,
France,Delivery_Relance_Echantillons,Email,2020-08-19 00:00:00,11,11,4,0,,,,,
France,Delivery_Relance_Echantillons,Email,2020-08-20 00:00:00,10,10,5,1,,,,,
France,Delivery_Relance_Echantillons,Email,2020-08-21 00:00:00,17,17,7,2,,,,,
France,Delivery_Relance_Echantillons,Email,2020-08-22 00:00:00,7,7,6,2,,,,,
France,Delivery_Relance_Echantillons,Email,2020-08-23 00:00:00,5,5,1,0,,,,,
France,Delivery_Relance_Echantillons,Email,2020-08-24 00:00:00,2,2,1,1,,,,,
France,Delivery_Relance_Echantillons,Email,2020-08-25 00:00:00,5,5,1,1,,,,,
France,Delivery_Relance_Echantillons,Email,2020-08-26 00:00:00,12,12,9,3,,,,,
France,Delivery_Relance_Echantillons,Email,2020-08-27 00:00:00,6,6,3,0,,,,,
France,Delivery_Relance_Echantillons,Email,2020-08-28 00:00:00,1,1,1,0,,,,,
France,Delivery_Relance_Echantillons,Email,2020-08-29 00:00:00,7,7,5,1,,,,,
France,Delivery_Relance_Echantillons,Email,2020-08-30 00:00:00,3,3,1,0,,,,,
France,Delivery_Relance_Echantillons,Email,2020-09-09 00:00:00,1,1,1,0,,,,,
France,Delivery_Réveil_Inactifs -15%,Email,2020-01-08 00:00:00,47,47,16,3,,,,,
France,Delivery_Réveil_Inactifs -15%,Email,2020-01-26 00:00:00,55,55,25,4,,,,,
France,Delivery_Réveil_Inactifs -15%,Email,2020-02-18 00:00:00,66,66,24,5,,,,,
France,Delivery_Réveil_Inactifs -15%,Email,2020-02-20 00:00:00,107,107,30,4,,,,,
France,Delivery_Réveil_Inactifs -15%,Email,2020-02-23 00:00:00,80,80,18,1,,,,,
France,Delivery_Réveil_Inactifs -15%,Email,2020-02-24 00:00:00,86,85,28,4,,,,,
France,Delivery_Réveil_Inactifs -15%,Email,2020-03-30 00:00:00,75,75,26,1,,,,,
France,Delivery_Réveil_Inactifs -15%,Email,2020-03-31 00:00:00,97,97,29,5,,,,,
France,Delivery_Réveil_Inactifs -15%,Email,2020-04-01 00:00:00,74,73,18,1,,,,,
France,Delivery_Réveil_Inactifs -15%,Email,2020-04-02 00:00:00,34,34,10,2,,,,,
France,Delivery_Réveil_Inactifs -15%,Email,2020-04-03 00:00:00,39,37,13,4,,,,,
France,Delivery_Réveil_Inactifs -15%,Email,2020-04-04 00:00:00,50,50,24,4,,,,,
France,Delivery_Réveil_Inactifs -15%,Email,2020-04-05 00:00:00,44,44,22,0,,,,,
France,Delivery_Réveil_Inactifs -15%,Email,2020-04-09 00:00:00,69,69,26,4,,,,,
France,Delivery_Réveil_Inactifs -15%,Email,2020-04-10 00:00:00,88,88,32,5,,,,,
France,Delivery_Réveil_Inactifs -15%,Email,2020-04-16 00:00:00,78,78,26,4,,,,,
France,Delivery_Réveil_Inactifs -15%,Email,2020-04-17 00:00:00,108,105,21,5,,,,,
France,Delivery_Réveil_Inactifs -15%,Email,2020-05-27 00:00:00,129,128,37,5,,,,,
France,Delivery_Réveil_Inactifs -15%,Email,2020-07-10 00:00:00,79,77,24,3,,,,,
France,Delivery_Réveil_Inactifs -15%,Email,2020-07-15 00:00:00,80,80,25,3,,,,,
France,Delivery_Réveil_Inactifs -15%,Email,2020-08-01 00:00:00,88,88,41,3,,,,,
France,Delivery_Réveil_Inactifs -15%,Email,2020-08-03 00:00:00,63,62,13,1,,,,,
France,Delivery_Réveil_Inactifs -15%,Email,2020-08-05 00:00:00,62,62,13,2,,,,,
France,Delivery_Réveil_Inactifs -15%,Email,2020-08-08 00:00:00,87,87,26,4,,,,,
France,Delivery_Réveil_Inactifs -15%,Email,2020-08-12 00:00:00,48,47,15,3,,,,,
France,Delivery_Réveil_Inactifs -15%,Email,2020-08-13 00:00:00,65,65,26,4,,,,,
France,Delivery_Réveil_Inactifs -15%,Email,2020-08-15 00:00:00,108,108,42,6,,,,,
France,Delivery_Réveil_Inactifs -15%,Email,2020-08-18 00:00:00,29,29,10,3,,,,,
France,Delivery_Réveil_Inactifs -15%,Email,2020-08-19 00:00:00,13,13,7,1,,,,,
France,Delivery_Réveil_Inactifs -15%,Email,2020-08-20 00:00:00,23,23,10,3,,,,,
France,Delivery_Réveil_Inactifs -15%,Email,2020-08-22 00:00:00,40,40,15,4,,,,,
France,Delivery_Réveil_Inactifs -15%,Email,2020-08-23 00:00:00,35,35,12,1,,,,,
France,Delivery_Réveil_Inactifs -15%,Email,2020-08-26 00:00:00,22,22,8,1,,,,,
France,Delivery_Réveil_Inactifs -15%,Email,2020-08-27 00:00:00,25,25,10,3,,,,,
France,Delivery_Réveil_Inactifs -15%,Email,2020-08-29 00:00:00,42,41,15,3,,,,,
France,Delivery_Réveil_Inactifs -15%,Email,2020-08-30 00:00:00,33,33,13,1,,,,,
France,Delivery_Réveil_Inactifs -15%,Email,2020-08-31 00:00:00,37,37,13,1,,,,,
France,Delivery_Réveil_Inactifs -15%,Email,2020-09-01 00:00:00,45,44,14,4,,,,,
France,Delivery_Réveil_Inactifs -15%,Email,2020-09-02 00:00:00,44,43,16,0,,,,,
France,Delivery_Réveil_Inactifs -15%,Email,2020-10-01 00:00:00,55,55,18,2,,,,,
France,Delivery_Réveil_Inactifs -15%,Email,2020-10-04 00:00:00,68,68,24,4,,,,,
France,Delivery_Réveil_Inactifs -15%,Email,2020-10-07 00:00:00,64,64,19,2,,,,,
France,Delivery_Réveil_Inactifs -15%,Email,2020-10-08 00:00:00,79,77,27,5,,,,,
France,Delivery_Réveil_Inactifs -15%,Email,2020-10-15 00:00:00,68,65,25,3,,,,,
France,Delivery_Réveil_Inactifs -15%,Email,2020-10-16 00:00:00,79,78,30,2,,,,,
France,Delivery_Réveil_Inactifs -15%,Email,2020-10-17 00:00:00,112,110,42,8,,,,,
France,Delivery_Réveil_Inactifs -15%,Email,2020-10-21 00:00:00,60,57,21,3,,,,,
France,Delivery_Réveil_Inactifs -15%,Email,2020-10-22 00:00:00,61,59,19,1,,,,,
France,Delivery_Réveil_Inactifs -15%,Email,2020-10-23 00:00:00,83,82,35,6,,,,,
France,Delivery_Réveil_Inactifs -15%,Email,2020-10-25 00:00:00,53,53,22,3,,,,,
France,Delivery_Réveil_Inactifs -15%,Email,2020-10-26 00:00:00,81,80,37,8,,,,,
France,Delivery_Réveil_Inactifs -15%,Email,2020-10-29 00:00:00,82,80,25,2,,,,,
France,Delivery_Réveil_Inactifs -15%,Email,2020-11-02 00:00:00,61,60,17,3,,,,,
France,Delivery_Réveil_Inactifs -15%,Email,2020-11-03 00:00:00,69,69,34,3,,,,,
France,Delivery_Réveil_Inactifs -15%,Email,2020-11-06 00:00:00,95,94,33,6,,,,,
France,Delivery_Réveil_Inactifs -15%,Email,2020-11-10 00:00:00,115,115,48,5,,,,,
France,Delivery_Réveil_Inactifs -15%,Email,2020-11-11 00:00:00,96,95,39,7,,,,,
France,Delivery_Réveil_Inactifs -15%,Email,2020-11-12 00:00:00,99,99,36,4,,,,,
France,Delivery_Réveil_Inactifs -15%,Email,2020-11-13 00:00:00,82,81,36,6,,,,,
